date,stocks,bonds,gold,oil
2021-04-29,957.0441108744378,102.69312560170658,1687.3378404119292,37.25636636959562
2021-04-30,959.2395633299207,102.81191389149014,1680.5418832104083,37.06425994938153
2021-05-03,948.2324619143925,103.31665174010371,1676.00925639988,38.91442698003406
2021-05-04,967.141565095878,103.21583944629853,1712.62716755775,36.81892031981085
2021-05-05,963.8405060204001,102.8729707893212,1709.751136189612,37.503223780893606
2021-05-06,962.0283495828425,102.61786992517179,1706.7658819017765,37.844260203493604
2021-05-07,952.5017614702543,103.09243817798898,1717.582464091163,38.92601043062646
2021-05-10,942.7381443555316,103.13389579602801,1719.262821766375,38.77096516337963
2021-05-11,929.9931319746483,102.98259523619704,1735.646035140153,39.79545874800287
2021-05-12,926.0892848153266,103.3106816047458,1740.4698634449005,40.87094275814646
2021-05-13,916.3202001162501,103.64775011827874,1753.3013553012124,41.04193165248651
2021-05-14,938.1756480142249,103.50439439940979,1760.9322353274886,39.99548317942814
2021-05-17,918.5321192339803,103.1997926442309,1771.9748609496257,40.802065070661335
2021-05-18,907.0848374252196,102.7022711355622,1771.5332285060827,39.929154078625835
2021-05-19,903.1941581416548,102.13526878429158,1775.5351352034163,39.80188116340361
2021-05-20,910.3484085195829,102.06170258427416,1771.2660746029908,40.63492223719866
2021-05-21,906.3168829265841,101.78658751981872,1781.6808604386492,41.61838387641589
2021-05-24,913.521475275484,102.39583865742303,1759.433922087401,41.2935587375757
2021-05-25,903.5855153874127,102.42640467979771,1771.819943467785,41.861498276652725
2021-05-26,904.4221463461615,101.8133697303105,1788.8830988146099,40.45511479657461
2021-05-27,922.7192058025597,102.28101696144556,1801.742438012615,40.02940754053863
2021-05-28,912.8804716069543,102.34480157929546,1800.2478621898294,41.340278848957304
2021-05-31,917.466051917412,102.58401117991878,1809.1409037576302,42.57607736850864
2021-06-01,919.8541186043925,102.81634917740467,1796.1902335576488,43.20186299275166
2021-06-02,896.8945156362267,102.92417290841978,1810.732622562245,43.05992594835373
2021-06-03,891.1503307704531,103.10573276492067,1792.2981675794795,43.864678920766025
2021-06-04,902.8824486483671,103.19507263626765,1802.658807773653,43.83504413428999
2021-06-07,904.495362518942,102.84781850145879,1812.0333265683455,43.99073279978592
2021-06-08,892.3732745860717,102.97843429585957,1819.2904933190423,44.069325037126525
2021-06-09,899.6181243057503,103.32286291475108,1811.8996272518407,43.315115290153805
2021-06-10,894.9705368489708,103.26630621724497,1825.2418126147804,44.00675321093625
2021-06-11,898.8593441631011,103.45758013324917,1794.1039893277477,42.97374268739017
2021-06-14,902.937747234604,103.60621763366788,1807.6064244508118,43.70800974628495
2021-06-15,891.78223347915,104.21230343674799,1811.1576758494507,42.78503493963565
2021-06-16,900.0325709505116,104.14125473898359,1829.5145100459645,42.10238655825289
2021-06-17,890.0343444259921,104.05738823268823,1833.257963065023,39.53972804110676
2021-06-18,877.1754293394225,104.03093884751009,1865.6653131683743,39.39744366224789
2021-06-21,868.6583028506152,104.00925957441447,1849.420116482209,39.555647061847246
2021-06-22,865.4752024833896,103.27919414528144,1860.3865098741705,40.27697683034351
2021-06-23,866.7689199262685,103.08212498038445,1845.1601603278204,41.45126583833023
2021-06-24,859.4265043705062,103.19130926112754,1843.241329910697,40.10490362734075
2021-06-25,866.9349483154299,103.20039892994188,1856.5021368003493,40.97853227211491
2021-06-28,869.6305389905856,102.95264490010787,1867.7932924743995,40.55477957748242
2021-06-29,863.0247390331352,102.7490239157326,1905.1509416980466,40.483770931119615
2021-06-30,871.9889604398302,102.64571152577429,1899.1274203731662,40.38330821093091
2021-07-01,883.7685579488016,102.39856905764202,1922.641205505638,39.97850677623084
2021-07-02,883.0037181444218,102.2448951233786,1918.3217735455705,39.195329491932256
2021-07-05,881.0768983329505,102.08298248966565,1905.9519862360166,39.4309110658272
2021-07-06,863.7517536618361,102.38295838512484,1877.2349336595216,40.13586928049722
2021-07-07,859.9874718325067,102.72296409824318,1880.4117653671958,39.03003134454628
2021-07-08,857.3666190791995,103.03722179252452,1871.459620029727,39.0069044856176
2021-07-09,859.9731228265689,103.18756702394893,1886.7970861875458,38.46337775437081
2021-07-12,858.5496693305095,102.96935836786201,1877.6886521826623,39.3976305022548
2021-07-13,861.1465634367364,103.29290821539642,1869.5390227131018,39.82219382221958
2021-07-14,876.4790814206717,103.20249327942305,1876.1031550391904,41.16237130715802
2021-07-15,871.4490070586417,103.22176246064475,1907.158744413304,39.77401350989568
2021-07-16,866.8304721041671,103.66958696126294,1887.9310775802055,40.68469483475063
2021-07-19,854.2740628706434,103.70884783898036,1906.4652414864238,40.82418674543813
2021-07-20,854.4064635185621,103.80149692563276,1922.5725463955916,40.17008064513986
2021-07-21,864.1412384604131,103.35241386403248,1918.857935483536,40.59905086775949
2021-07-22,847.367198495383,103.52288138510075,1931.4403842352885,42.018449112704644
2021-07-23,841.2065205711809,103.21560170756388,1926.5554120507954,43.5244788489985
2021-07-26,841.7624907066999,103.55692055461965,1970.515004646275,44.31344052706541
2021-07-27,850.1308953517641,103.50853500579093,1968.731646542789,43.34804092431986
2021-07-28,854.0458212484117,102.79378465255778,1970.5311245061998,43.638058311579535
2021-07-29,857.4204735052072,102.68964873694144,1964.7763877353666,43.961563017155754
2021-07-30,855.4589761861139,102.62762711388672,1933.884306552146,45.17464085807803
2021-08-02,860.3637408014156,102.79640248643946,1929.3782071726566,45.00335488299556
2021-08-03,870.5363829831527,103.02548244012269,1933.9104475468532,45.01143978986499
2021-08-04,854.045595733913,102.9309203415491,1961.8349754349442,44.3602798998001
2021-08-05,861.3479730982086,103.27159981898882,1971.2790085092302,45.01117186347323
2021-08-06,860.601803802534,102.25822275451732,1968.0571765886525,44.79057228673468
2021-08-09,855.6621230305725,102.04015815122163,1969.4750420564883,44.967249199391674
2021-08-10,832.4947214053755,101.69487539343676,1975.8800157222215,44.496838160210714
2021-08-11,819.7737134482434,101.3054988793593,1969.1200225024068,44.53591664177802
2021-08-12,835.9223255382828,101.62378083950965,1982.1597985837202,43.48045040045943
2021-08-13,829.6313660466936,101.90115753798557,2013.1415601218328,43.627819256263905
2021-08-16,819.6968015979949,101.66406944018591,2006.5539619795106,43.04498698841027
2021-08-17,815.6719959913127,102.05364018410702,2029.8921474442016,43.70667483625816
2021-08-18,809.0140691915819,102.09790819822635,2047.0852198385512,45.516261668427006
2021-08-19,810.3607968512486,101.97402708256595,2057.8200493276854,46.36532763635269
2021-08-20,824.629022918438,101.76332052980406,2060.314336156123,45.22709118154106
2021-08-23,819.3695400612015,101.52575314129903,2067.218717201113,44.86288468814676
2021-08-24,821.0121023147861,101.68864856511097,2063.2938999884796,43.29151685073144
2021-08-25,810.6063747871654,101.90872530525506,2099.741479415934,43.29738330351114
2021-08-26,824.9087880599299,101.996944630052,2085.8568502825815,41.62956277741107
2021-08-27,826.8882393518694,101.35197572926367,2108.6706376185202,40.5347239496602
2021-08-30,817.0138482259671,101.45820052344465,2140.1051921902367,41.51959515067088
2021-08-31,825.6435048198604,101.65063787327084,2133.908810945019,42.308409644233194
2021-09-01,837.166389722002,101.44817764395546,2157.8781665258666,40.90700178194709
2021-09-02,838.912794614708,101.47357469185563,2161.14824263773,40.49880316924221
2021-09-03,823.6707885920423,100.89111038922256,2162.7546037276315,40.90808272897159
2021-09-06,840.7261712520178,100.51247701526775,2161.563706321198,41.2568697255666
2021-09-07,843.9013816837906,100.42133765748595,2129.1808794245762,39.79647269844148
2021-09-08,855.3925789954159,100.33485820767159,2140.562204045703,40.01871688770201
2021-09-09,850.2812295703139,100.45751956588092,2170.2938184413783,39.47950535945836
2021-09-10,846.6609820728787,100.09408272989934,2156.221418135767,40.53014986630046
2021-09-13,847.9366708275812,99.99797744178322,2173.8889662825904,40.34505758798401
2021-09-14,858.9269823901764,99.85522492136812,2172.4734746573727,40.65926585552661
2021-09-15,860.5385760504213,100.03284181001062,2150.4888646089757,40.55492298990921
2021-09-16,848.5766896193231,100.49304302601074,2171.1959372521246,41.14848900886037
2021-09-17,851.3167904783245,101.05076135883566,2206.4027166144247,40.45091152609389
2021-09-20,867.4125255447109,100.56426177476645,2190.2424594632193,41.04459209132459
2021-09-21,868.2798055501203,100.56052656691192,2195.0507214414924,42.146452698197194
2021-09-22,869.7747654832534,100.22019847890033,2165.7239642266272,43.87993436787069
2021-09-23,857.6289631474358,100.21119508794823,2165.197406457724,45.43181942177591
2021-09-24,844.3071377975783,100.35622113173889,2175.499305074148,44.890610922723546
2021-09-27,838.4364272437274,100.39343605322154,2212.1732701184264,45.458050191557525
2021-09-28,835.5494844617693,100.38939178116732,2245.317351694285,46.26704224301985
2021-09-29,836.7477792536941,100.87092848180748,2280.787529213531,46.86520267227473
2021-09-30,838.5361020808214,101.11179179513744,2269.805193608251,47.642460979929105
2021-10-01,854.1225937837701,101.0365225276617,2264.9013133262843,48.08199528420636
2021-10-04,854.9075748743949,101.05575624801173,2229.904477784264,47.49965018064642
2021-10-05,865.5074280410082,101.34490133543872,2215.2271188114933,47.709236401688415
2021-10-06,865.3405932155407,101.55132249160177,2185.381053008203,48.6003734875068
2021-10-07,879.8974583834845,101.42702094672033,2193.2796422798738,49.089490426109556
2021-10-08,861.6509315069935,100.87298310117521,2179.2173760025507,47.90926715250149
2021-10-11,856.0377120493314,100.50876114551457,2156.9865204113557,46.983458819106346
2021-10-12,865.8521416789338,100.5664575306505,2150.0853461810043,46.553816139805484
2021-10-13,864.3878907513966,100.01356577631095,2126.4741345252833,46.336480935163856
2021-10-14,873.7876155058393,99.97697648210998,2133.020342674806,46.48982327236643
2021-10-15,877.8333393183706,99.84564095555159,2139.090037716424,45.491560941790375
2021-10-18,887.523649702722,100.17181290818777,2133.046178600525,46.28834831421095
2021-10-19,893.9410896644175,99.76819850176224,2118.695617107879,44.423612402558675
2021-10-20,901.0236566918192,99.17431577259865,2092.370979383663,44.937122054055735
2021-10-21,916.6333366592903,99.05461952666958,2103.70328226221,45.43435544901414
2021-10-22,927.1786634073916,99.26418324876268,2108.5789497796527,46.07663077430003
2021-10-25,937.9232881992625,99.61062421798243,2118.1760734474833,43.05685644056521
2021-10-26,938.3780112787676,99.33706896598395,2112.3764711046356,41.78799370966951
2021-10-27,932.4434239303896,99.49566576363715,2108.3553521330177,41.45751465976862
2021-10-28,925.7303045663467,99.15928469443128,2137.608264576424,41.60480807955773
2021-10-29,933.8828764583063,98.93697151003359,2125.8385725862436,41.52341716812003
2021-11-01,908.645165670156,99.12531310313052,2119.893620546888,40.778395561669335
2021-11-02,895.5032299132987,99.36111972701237,2135.1753997500396,41.94155875361015
2021-11-03,885.9998069993821,99.06014801280104,2141.6248364661915,42.235355550425794
2021-11-04,883.7393311221549,99.21975104548355,2100.9293995838284,41.862500965520915
2021-11-05,857.9772780992395,98.64878970603942,2068.0053784380375,40.95413840381932
2021-11-08,870.5309817719931,98.59708877567105,2055.4484721068206,41.0090648560216
2021-11-09,876.697381185833,98.25668384510233,2073.5235368491403,42.15617532490803
2021-11-10,896.876431709302,98.01821717139752,2087.0463479274817,42.18198076780497
2021-11-11,907.973914659348,97.63618496827378,2097.6394476545415,42.1452870260402
2021-11-12,918.8769592050974,97.81774662143852,2110.4433289929125,42.20001442341248
2021-11-15,942.8674114886298,97.99972247516212,2091.530587465745,42.305461968616356
2021-11-16,937.0201513997392,97.79775847649242,2103.7664113395717,42.08162695581743
2021-11-17,921.4148296451056,97.92469037491772,2085.8526670083593,41.181869708789506
2021-11-18,919.2230813107999,98.01649062317733,2104.9308801977363,42.5868708681239
2021-11-19,910.8948613378378,97.98802119389597,2095.122477289552,43.18260320038472
2021-11-22,908.4758474432542,98.66762939305251,2101.028316758703,45.238677769633966
2021-11-23,897.9488555747856,98.41787967605899,2064.45924302097,45.73019540638277
2021-11-24,903.9783782972551,98.43354354753315,2038.6264902522744,45.490140592769905
2021-11-25,909.4820809444129,98.32627810838342,2060.061825892586,44.54403199891731
2021-11-26,909.4346991813396,98.22241101238815,2073.8901226770595,44.21388012267592
2021-11-29,912.8845063774157,98.28295312619615,2050.4750110564223,43.097072721870106
2021-11-30,911.6460797545076,98.20306466698713,2075.854650842433,45.12987415646277
2021-12-01,919.685974018637,97.94845990978897,2054.884772507519,45.10554649030253
2021-12-02,920.6455471514705,97.99797235292328,2055.588453751689,45.88656853327245
2021-12-03,918.1111023269827,98.37481932390128,2046.59902756891,46.862518390130234
2021-12-06,928.0745666294223,98.67862843190126,2029.131199522316,47.98490213553149
2021-12-07,941.6763382146866,98.75302238486483,2051.9642224954996,50.74930791138686
2021-12-08,956.308061345864,98.53578826223874,2085.2168197717483,50.63437308020633
2021-12-09,945.8695055234324,98.60491420255335,2089.0536053095348,50.42349733786314
2021-12-10,940.3928645846372,98.95364338709017,2119.7205145810144,50.59840441747161
2021-12-13,922.657184736586,99.33693669905759,2114.4205104079183,51.43197915229879
2021-12-14,920.3976941788619,99.4608866339085,2116.9110505067615,51.62676918246663
2021-12-15,924.9849138892665,99.35814392593375,2119.868802239721,51.31325068724576
2021-12-16,923.8269577078312,99.30604187706929,2097.1475235117537,50.50136625598169
2021-12-17,944.5151664020191,99.5591776165288,2107.392272016322,49.63835884553471
2021-12-20,940.4167120220075,99.78601986237375,2121.8981307400554,49.92598069105865
2021-12-21,929.1161291044281,99.24642967481955,2118.7485988983144,48.83047651072465
2021-12-22,935.3615525923955,99.4638720755981,2085.4691767002805,46.90833070879516
2021-12-23,937.1903465080893,99.69832919495926,2093.0495449213095,47.019969246638496
2021-12-24,943.2882808869181,99.4314652593181,2063.6171738667367,48.23294427799892
2021-12-27,946.7828350218182,99.20349432686196,2048.173341707696,48.93388729891394
2021-12-28,949.6437996330382,98.97848302168342,2051.0337358245465,48.90658587979385
2021-12-29,927.2985125744198,98.77790480511226,2036.484568424655,49.334998244426394
2021-12-30,919.9279476424841,98.34932580078099,2041.6858414700553,47.567728303660985
2021-12-31,914.0222076817745,98.45759263973636,2037.6397307808436,46.842257221383676
